Date,open,high,low,Close,volume
2015-03-24,25.3193,25.4015,25.0206,25.0579,3167559
2015-03-25,25.1102,25.1251,24.8114,24.8264,4283821
2015-03-26,24.9683,25.0131,24.7367,24.7965,3658755
2015-03-27,25.1251,25.1699,24.9085,24.9907,3314073
2015-03-30,24.7069,24.8936,24.7069,24.8114,2715338
2015-03-31,24.3633,24.5874,24.3334,24.4081,3545141
2015-04-01,24.311,24.4679,24.2587,24.4305,3681419
2015-04-02,24.438,24.6621,24.4006,24.565,2497150
2015-04-06,24.4828,24.7592,24.4679,24.6695,2192608
2015-04-07,24.9907,25.0579,24.7741,24.7741,2795220
2015-04-08,24.9832,25.043,24.6845,24.7965,2737751
2015-04-09,24.8562,24.9459,24.7592,24.8114,1983045
2015-04-10,24.7741,25.0952,24.7741,25.043,3094205
2015-04-13,24.9011,25.1102,24.9011,24.9085,2531466
2015-04-14,25.3193,25.3865,25.1961,25.3492,3649035
2015-04-15,25.2073,25.2969,25.0803,25.2596,3375020
2015-04-16,25.4388,25.4463,25.2678,25.3641,2498887
2015-04-17,25.3716,25.3865,25.1251,25.3118,3338619
2015-04-20,25.3567,25.4762,25.2372,25.3865,2207102
2015-04-21,25.2745,25.4089,25.1886,25.3567,2441087
2015-04-22,25.3791,25.5957,25.3193,25.5434,2663612
2015-04-23,25.76,25.9467,25.6816,25.9019,3492210
2015-04-24,26.4322,26.4396,26.2305,26.2903,3392031
2015-04-27,26.3724,26.4322,26.2454,26.2679,2913794
2015-04-28,26.1185,26.35,26.0214,26.3276,2727360
2015-04-29,26.6413,26.7642,26.4498,26.604,3731797
2015-04-30,26.3799,26.4695,26.223,26.2903,2695213
2015-05-01,26.1259,26.1409,25.8944,26.0886,1896470
2015-05-04,26.1782,26.2156,26.111,26.1633,1402107
2015-05-05,26.1259,26.1932,25.8944,25.9542,6245455
2015-05-06,26.4172,26.477,26.2006,26.3425,4995940
2015-05-07,26.3201,26.4247,26.1035,26.3052,2747572
2015-05-08,26.6562,26.8803,26.589,26.7757,3442249
2015-05-11,27.2911,27.3831,27.0894,27.1716,5269328
2015-05-12,27.2388,27.3956,27.1566,27.2388,4268803
2015-05-13,27.6272,27.6944,27.4853,27.56,6594323
2015-05-14,27.7019,27.7467,27.5525,27.5824,4833087
2015-05-15,27.5824,27.672,27.4703,27.6645,2905829
2015-05-18,27.3508,27.433,27.2313,27.2687,3898086
2015-05-19,26.1633,27.1193,26.0139,27.0371,11173236
2015-05-20,27.4554,27.8064,27.3983,27.7392,5932862
2015-05-21,28.1724,28.8894,28.15,28.8894,10045163
2015-05-22,29.1956,29.472,29.1807,29.2853,9605385
2015-05-26,29.2479,29.2822,28.6832,28.867,4789401
2015-05-27,28.8147,29.0089,28.7027,28.867,2889336
2015-05-28,28.74,29.3077,28.6541,29.2629,4136910
2015-05-29,29.3375,29.3973,29.0014,29.1508,3681749
2015-06-01,29.1284,29.2479,28.7475,28.9865,4016251
2015-06-02,29.0911,29.2778,28.8371,28.867,4528566
2015-06-03,28.5757,28.7326,28.4338,28.5683,6825899
2015-06-04,28.5234,28.6504,28.0678,28.1649,6013240
2015-06-05,27.5525,27.784,27.5151,27.672,4786418
2015-06-08,27.8961,27.9707,27.7019,27.799,7198736
2015-06-09,27.672,27.8662,27.4741,27.7691,4280522
2015-06-10,28.0632,28.3716,27.9783,28.1788,4662854
2015-06-11,28.1788,28.4179,28.1209,28.2405,4938263
2015-06-12,28.04,28.1711,27.9398,28.0439,2691170
2015-06-15,27.7855,27.8696,27.6467,27.7855,2304503
2015-06-16,27.9937,28.2095,27.9166,28.1634,2842877
2015-06-17,28.0863,28.1248,27.8318,27.9706,3629709
2015-06-18,28.2945,28.6878,28.2559,28.5876,4333163
2015-06-19,28.5104,28.7688,28.4642,28.495,3676200
2015-06-22,29.1582,29.2508,28.9731,28.9886,3203047
2015-06-23,29.2893,29.4127,29.1505,29.1505,2583097
2015-06-24,29.0117,29.0503,28.8498,28.896,2414145
2015-06-25,29.0657,29.1042,28.8729,28.9037,2240530
2015-06-26,28.8266,28.9577,28.5644,28.6878,2589702
2015-06-29,28.3176,28.4565,28.094,28.1557,3835703
2015-06-30,28.2868,28.2868,27.8395,28.1094,5945514
2015-07-01,28.3331,28.3716,28.121,28.1711,2442492
2015-07-02,28.3408,28.4102,28.2791,28.2868,2082997
2015-07-06,27.7855,27.9321,27.666,27.747,2722697
2015-07-07,27.3691,27.5118,26.8293,27.4848,7086702
2015-07-08,27.1069,27.238,26.9681,27.0799,3280980
2015-07-09,27.4077,27.4848,27.2766,27.292,3116911
2015-07-10,28.0709,28.2097,27.986,28.1171,4828577
2015-07-13,28.3176,28.4179,28.1865,28.2097,2438746
2015-07-14,28.3485,28.5953,28.3099,28.5259,2244646
2015-07-15,28.4642,28.4719,28.2097,28.3639,3986729
2015-07-16,28.5181,28.646,28.4642,28.5644,2982078
2015-07-17,28.4873,28.6184,28.3639,28.549,2294314
2015-07-20,28.5644,28.8035,28.4807,28.6955,3802152
2015-07-21,28.3948,28.4025,28.1711,28.2328,2451041
2015-07-22,28.04,28.1788,27.9937,28.1017,1809541
2015-07-23,27.9398,27.9552,27.7238,27.9089,4155631
2015-07-24,28.657,28.8035,28.3485,28.4642,4396984
2015-07-27,28.3099,28.4179,28.1557,28.2328,3431996
2015-07-28,28.2868,28.495,28.2097,28.4333,2508492
2015-07-29,29.004,29.2276,28.9037,29.004,3972739
2015-07-30,28.9731,29.2315,28.7803,29.1274,3200876
2015-07-31,29.1814,29.2893,29.0888,29.1351,2633279
2015-08-03,29.1197,29.1274,28.7572,28.9654,2577020
2015-08-04,29.1351,29.1659,28.9654,29.0194,2023943
2015-08-05,29.3664,29.6364,29.3357,29.4975,3092253
2015-08-06,29.5207,29.5554,29.1898,29.2585,3046625
2015-08-07,29.0348,29.0965,28.8343,29.0811,4455325
2015-08-10,29.0117,29.3819,28.99,29.2816,3720854
2015-08-11,29.0734,29.1814,28.8498,28.9654,2281084
2015-08-12,28.6801,28.8575,28.3523,28.8575,4230254
2015-08-13,28.7803,28.9192,28.7032,28.7649,1774281
2015-08-14,28.7495,28.9547,28.7148,28.9423,2064544
2015-08-17,28.6492,28.9577,28.5876,28.8806,1675189
2015-08-18,28.9654,29.0503,28.8613,28.9577,1302637
2015-08-19,28.8112,28.8112,28.2443,28.5104,2682021
2015-08-20,28.3254,28.3793,27.9012,27.9012,3324725
2015-08-21,27.5465,27.7084,26.8524,26.8524,4844068
2015-08-24,25.8267,26.5208,25.4951,25.7573,12124865
2015-08-25,26.9835,26.9989,25.6879,25.7111,8105557
2015-08-26,26.5208,26.5285,25.6686,26.4051,7260973
2015-08-27,26.6596,26.8987,26.4745,26.8524,5392161
2015-08-28,26.6133,26.9604,26.5362,26.8755,3536785
2015-08-31,26.7522,26.7599,26.4283,26.5902,2596639
2015-09-01,26.035,26.1892,25.8653,25.9578,4844951
2015-09-02,26.49,26.4977,26.0812,26.49,4066949
2015-09-03,26.6133,26.7798,26.4899,26.5439,3306992
2015-09-04,26.2817,26.3203,25.981,26.1352,3032333
2015-09-08,27.2149,27.2534,26.8293,27.0838,2959866
2015-09-09,27.4848,27.5079,26.8447,26.891,3089997
2015-09-10,27.1223,27.2843,27.0066,27.1532,3697155
2015-09-11,26.5208,26.7753,26.4822,26.7522,4013510
2015-09-14,26.3743,26.5439,26.2432,26.4437,2895341
2015-09-15,25.8113,26.1275,25.8036,26.0195,7054643
2015-09-16,26.274,26.3974,26.2278,26.3743,2901577
2015-09-17,25.9964,26.3511,25.8961,26.1044,4205180
2015-09-18,25.9424,26.2278,25.8884,25.9655,4252659
2015-09-21,26.1121,26.1545,25.8344,26.0427,2474380
2015-09-22,25.4103,25.5028,25.1823,25.418,4032096
2015-09-23,25.5877,25.6725,25.3872,25.4566,4266560
2015-09-24,25.0401,25.3563,24.8936,25.2329,4144225
2015-09-25,25.6571,25.6648,25.1558,25.31,6489122
2015-09-28,24.5466,24.616,23.9605,23.999,8289611
2015-09-29,24.2227,24.2304,23.6983,23.8294,13415016
2015-09-30,24.2304,24.4926,24.1147,24.4772,15795784
2015-10-01,23.9913,24.161,23.6829,23.9065,5867525
2015-10-02,23.6674,24.6044,23.5826,24.5929,5632686
2015-10-05,24.8628,25.0454,24.8242,24.9707,3400524
2015-10-06,24.9862,25.0594,24.909,24.9784,3280411
2015-10-07,24.8396,24.9977,24.6083,24.7471,5905951
2015-10-08,24.562,25.017,24.5312,24.9939,4539049
2015-10-09,25.0633,25.1789,24.8782,24.9245,2647408
2015-10-12,24.9245,24.9746,24.8319,24.9167,1656715
2015-10-13,24.5157,24.8088,24.4887,24.5157,2905743
2015-10-14,24.5466,24.562,24.2497,24.4926,5892641
2015-10-15,24.5774,24.8396,24.5466,24.7008,4407103
2015-10-16,24.9013,24.9476,24.7856,24.8628,4031427
2015-10-19,24.9553,24.9672,24.724,24.7856,2278395
2015-10-20,24.8473,24.9013,24.7779,24.8319,2774196
2015-10-21,24.8165,24.9322,24.6006,24.6237,2313007
2015-10-22,25.5028,25.7573,25.3872,25.6108,4679625
2015-10-23,25.8576,25.8611,25.6571,25.7419,2945550
2015-10-26,25.7265,25.7612,25.5915,25.6571,1734375
2015-10-27,25.4489,25.472,25.2676,25.418,2602726
2015-10-28,25.526,25.8344,25.4643,25.7573,2618549
2015-10-29,25.5028,25.5954,25.3563,25.4489,2259393
2015-10-30,25.1789,25.5838,25.1789,25.4257,2358828
2015-11-02,25.472,25.6339,25.4412,25.6108,2738831
2015-11-03,25.2792,25.7882,25.2715,25.6185,4168783
2015-11-04,25.9116,25.927,25.5453,25.7265,2821352
2015-11-05,25.5645,25.6571,25.3833,25.4951,2562492
2015-11-06,25.1635,25.2985,24.9707,25.1867,2918274
2015-11-09,25.1712,25.2167,24.8165,24.9167,2383990
2015-11-10,26.0581,26.1738,25.819,25.981,6696750
2015-11-11,26.2046,26.7195,26.1892,26.5439,4307171
2015-11-12,26.1429,26.1738,25.8653,25.8961,3183084
2015-11-13,25.8036,25.8961,25.6224,25.6879,2030868
2015-11-16,25.7188,26.0812,25.6956,26.0581,2787445
2015-11-17,26.3203,26.4205,26.1545,26.2702,3433610
2015-11-18,26.5655,26.7086,26.486,26.6847,3692472
2015-11-19,26.9946,27.0447,26.7006,26.788,5273514
2015-11-20,27.1853,27.1853,26.8198,26.8754,3064556
2015-11-23,26.7642,26.9469,26.4224,26.5019,2969520
2015-11-24,26.1682,26.3112,26.1523,26.2476,2650865
2015-11-25,26.7483,26.8118,26.5973,26.7721,3424245
2015-11-27,27.0184,27.0184,26.8277,26.8675,1686472
2015-11-30,26.8516,26.9549,26.6291,26.6688,3359580
2015-12-01,26.7483,26.7721,26.4701,26.5973,2591104
2015-12-02,26.4304,26.4622,26.1443,26.192,3009272
2015-12-03,26.2953,26.3191,25.8026,25.9377,4312495
2015-12-04,25.89,26.1602,25.7788,26.1284,4728323
2015-12-07,26.1523,26.4304,26.0251,26.3986,6156686
2015-12-08,25.7788,26.0251,25.7033,25.8662,6327432
2015-12-09,26.0172,26.1443,25.5642,25.7708,3680629
2015-12-10,25.7231,25.7708,25.4847,25.5006,3223667
2015-12-11,25.294,25.3417,24.996,25.0358,3507149
2015-12-14,25.0715,25.1113,24.4918,24.7934,3921086
2015-12-15,25.143,25.2464,24.9762,25.008,3748184
2015-12-16,25.6278,25.6953,25.1669,25.6755,3551617
2015-12-17,25.6834,25.6914,25.2265,25.2742,3854881
2015-12-18,25.1828,25.2305,24.8013,24.8093,3919630
2015-12-21,25.1272,25.1589,24.7616,24.9007,2795850
2015-12-22,24.9523,25.0119,24.7696,24.9603,2397518
2015-12-23,25.3576,25.5555,25.3497,25.5245,3833216
2015-12-24,25.5563,25.6119,25.4291,25.4768,1031750
2015-12-28,25.3338,25.4291,25.2622,25.3656,2242430
2015-12-29,25.5324,25.7827,25.4689,25.747,2558018
2015-12-30,25.5642,25.6834,25.4768,25.5245,2224362
2015-12-31,26.0807,26.1284,25.5522,25.6357,3019395
2016-01-04,25.5245,25.596,25.0993,25.5801,4594934
2016-01-05,25.6914,25.6914,25.445,25.6159,2857985
2016-01-06,25.453,25.4927,25.2265,25.3735,2633115
2016-01-07,25.0397,25.3775,25.0001,25.1351,4856954
2016-01-08,26.0251,26.3191,25.7469,25.8582,8733798
2016-01-11,25.8662,25.8821,25.3417,25.5483,6157444
2016-01-12,25.4847,25.6,25.2146,25.5483,3970323
2016-01-13,25.596,25.6596,25.0159,25.0397,4178524
2016-01-14,25.1351,25.4927,24.9046,25.3338,3403513
2016-01-15,24.4517,24.7378,24.2451,24.4676,4025201
2016-01-19,24.3961,24.5153,24.2371,24.3881,5185329
2016-01-20,23.9828,24.0544,23.3048,23.8795,5153265
2016-01-21,23.7444,24.3881,23.5537,24.1736,3533131
2016-01-22,24.7934,25.1987,24.7298,25.0954,3898215
2016-01-25,24.7934,24.9126,24.5868,24.6265,3367190
2016-01-26,24.7537,26.5019,24.7219,25.151,4462167
2016-01-27,25.1192,25.4847,24.9444,25.1113,3427507
2016-01-28,24.8729,24.9841,24.4994,24.8331,4621278
2016-01-29,25.0,25.6277,24.9841,25.5881,3936082
2016-02-01,25.3735,26.1761,25.3576,26.0013,3341337
2016-02-02,25.6437,25.6437,25.2464,25.3457,3795769
2016-02-03,25.0238,25.2305,24.6186,25.0954,5189343
2016-02-04,24.4596,24.6663,24.2928,24.555,7062769
2016-02-05,24.3563,24.404,23.8239,23.959,5522974
2016-02-08,23.4107,23.4266,22.9101,23.1961,5067270
2016-02-09,22.9736,23.3781,22.972,23.2359,4243417
2016-02-10,23.2915,23.5458,23.1723,23.3312,4350778
2016-02-11,23.3074,23.4464,23.069,23.2597,4805042
2016-02-12,23.4584,23.8,23.371,23.7603,3116496
2016-02-16,23.8001,24.1736,23.7603,24.0464,4037923
2016-02-17,24.6345,24.8888,24.555,24.706,4313758
2016-02-18,24.706,24.7537,24.5709,24.6027,3522775
2016-02-19,24.2133,24.4279,24.0861,24.2928,2691414
2016-02-22,24.1974,24.3881,24.1855,24.3563,3173879
2016-02-23,24.0861,24.1656,23.8199,23.8636,2931495
2016-02-24,23.5935,23.8319,23.4027,23.7524,5248920
2016-02-25,24.1179,24.4676,23.9034,24.3762,3390362
2016-02-26,24.1895,24.2689,24.0782,24.1577,2360594
2016-02-29,24.0544,24.4279,24.0385,24.1577,2404910
2016-03-01,24.5471,24.9126,24.4755,24.9126,2368679
2016-03-02,24.6901,24.9285,24.5868,24.9126,2163212
2016-03-03,24.9046,25.0874,24.7934,25.0397,2100102
2016-03-04,25.1669,25.2185,24.9789,25.0874,2131012
2016-03-07,24.4755,24.8729,24.3881,24.7378,2485167
2016-03-08,24.698,24.7774,24.5232,24.6106,1929645
2016-03-09,24.555,24.6424,24.3802,24.4318,2410484
2016-03-10,24.4835,24.6663,24.0782,24.2928,2494122
2016-03-11,24.6901,25.0238,24.6663,25.0159,2462681
2016-03-14,25.0954,25.1788,25.0397,25.0795,3591572
2016-03-15,24.9205,24.9364,24.7855,24.857,3420860
2016-03-16,24.7298,25.0874,24.6901,25.0556,2334221
2016-03-17,25.2146,25.453,25.0477,25.3894,2474335
2016-03-18,25.445,25.453,25.0556,25.0795,2490454
2016-03-21,24.8252,25.1033,24.8093,24.9841,2877328
2016-03-22,24.5471,24.8808,24.5391,24.8252,2934080
2016-03-23,24.8729,24.9126,24.8013,24.8411,1953059
